6a9b5d01-c352-43c4-86dd-fddedb67f313,MARCO POLO,7804320341118,1700,17-07-2024, 23:12:37
7750bad7-3136-489c-83ca-34110cfb144f,PALITOS DE HELADO,1010025120675,600,17-07-2024, 23:17:10
62ded298-9e7c-4e81-8f67-b93747c89f8c,LLAVES,5,1500,17-07-2024, 23:17:47
55b8c2ed-7cb1-4936-8430-a537501ee047,BENEDICTINO,7802820454208,1490,18-07-2024, 02:08:41
20b7c5be-3a02-4c86-be6f-83c7123c654c,BENEDICTINO,7802820454208,1490,18-07-2024, 02:08:51
37f5247a-7db5-48ce-ab47-cc8807110b3a,PALLMALL 18,78028531,2800,21-07-2024, 19:46:41
4f43ee64-b959-4209-abcf-c9cf5eef62de,LEVAMAS LEVADURA,7804656050029,4500,22-07-2024, 02:32:20
88807f10-b58f-4ef8-ab5f-5fa41c0a7dad,KOTEX 2 EN 1 PERIODO,7794626999314,1390,22-07-2024, 19:23:08
